"DATE_BLOCK_NUM","MES","ITEM_ID","SUM_PRICE","SUM_COUNT","TOTAL"
23,01/12/14,2253,"5596","4","22384"
23,01/12/14,2031,"22995","14","321930"
23,01/12/14,2210,"5388","12","64656"
23,01/12/14,18793,"992","8","7936"
23,01/12/14,5835,"37962","40","1518480"
23,01/12/14,16056,"194181.51","367","71264614.17"
23,01/12/14,15519,"10024","37","370888"
23,01/12/14,16143,"28659","42","1203678"
23,01/12/14,5834,"31968","34","1086912"
23,01/12/14,8843,"99","1","99"
23,01/12/14,2861,"156604.1","100","15660410"
23,01/12/14,17221,"1043","7","7301"
23,01/12/14,19354,"990","1","990"
23,01/12/14,20012,"181","1","181"
23,01/12/14,15962,"1350","1","1350"
23,01/12/14,14290,"1245","5","6225"
23,01/12/14,6808,"2298","2","4596"
23,01/12/14,6368,"5187","13","67431"
23,01/12/14,12707,"12989","23","298747"
23,01/12/14,4678,"6468.07","22","142297.54"
23,01/12/14,14125,"44877.08","23","1032172.84"
23,01/12/14,18439,"3810","20","76200"
23,01/12/14,11402,"6745","5","33725"
23,01/12/14,20832,"23988","12","287856"
23,01/12/14,10674,"12622.05","24","302929.2"
23,01/12/14,10452,"2376","24","57024"
23,01/12/14,10078,"297","3","891"
23,01/12/14,12135,"11845","44","521180"
23,01/12/14,20399,"27986","14","391804"
23,01/12/14,10381,"70469","62","4369078"
23,01/12/14,9710,"398","2","796"
23,01/12/14,10748,"4776","24","114624"
23,01/12/14,16111,"31479","21","661059"
23,01/12/14,472,"7581","22","166782"
23,01/12/14,46,"249","1","249"
23,01/12/14,21681,"4475","28","125300"
23,01/12/14,8614,"7475","27","201825"
23,01/12/14,15214,"137051.06","86","11786391.16"
23,01/12/14,15219,"44106.99","50","2205349.5"
23,01/12/14,21874,"4470","31","138570"
23,01/12/14,7085,"89944.05","133","11962558.65"
23,01/12/14,7054,"8625.17","29","250129.93"
23,01/12/14,534,"1598","2","3196"
23,01/12/14,10967,"149","1","149"
23,01/12/14,7397,"4186","14","58604"
23,01/12/14,20883,"1798","2","3596"
23,01/12/14,4266,"1995","5","9975"
23,01/12/14,6931,"3103","13","40339"
23,01/12/14,6457,"64715","101","6536215"
23,01/12/14,15116,"5012","29","145348"
23,01/12/14,7452,"3493","7","24451"
23,01/12/14,17986,"995","5","4975"
23,01/12/14,19672,"6764.52","13","87938.76"
23,01/12/14,12784,"796","4","3184"
23,01/12/14,12397,"745","5","3725"
23,01/12/14,5635,"8392","4","33568"
23,01/12/14,21288,"2598","2","5196"
23,01/12/14,21311,"3897","3","11691"
23,01/12/14,6495,"53781","121","6507501"
21,01/10/14,16220,"4796","4","19184"
21,01/10/14,15128,"1074","6","6444"
21,01/10/14,3392,"10385.41","14","145395.74"
21,01/10/14,21798,"2697","3","8091"
21,01/10/14,226,"996","4","3984"
21,01/10/14,1686,"4077","14","57078"
21,01/10/14,10428,"398","2","796"
21,01/10/14,16524,"1043","7","7301"
21,01/10/14,17641,"987","6","5922"
21,01/10/14,13744,"8541","20","170820"
21,01/10/14,15615,"3990","11","43890"
21,01/10/14,16522,"58","1","58"
23,01/12/14,5202,"7190.07","9","64710.63"
23,01/12/14,5206,"15563.08","6","93378.48"
21,01/10/14,13692,"4745","5","23725"
21,01/10/14,11316,"116","2","232"
21,01/10/14,7787,"5593","8","44744"
21,01/10/14,12988,"796","4","3184"
21,01/10/14,11961,"1596","4","6384"
21,01/10/14,17363,"392","4","1568"
21,01/10/14,14531,"199","1","199"
21,01/10/14,14190,"1047","3","3141"
21,01/10/14,13035,"149","1","149"
21,01/10/14,12832,"649","1","649"
21,01/10/14,976,"3098","2","6196"
21,01/10/14,20340,"5593","7","39151"
21,01/10/14,4744,"35","1","35"
21,01/10/14,4924,"1980","2","3960"
23,01/12/14,8078,"2080","18","37440"
23,01/12/14,13128,"9233","7","64631"
23,01/12/14,15702,"1639","11","18029"
23,01/12/14,16515,"447","3","1341"
23,01/12/14,16220,"16041","9","144369"
23,01/12/14,9904,"26991","9","242919"
23,01/12/14,10012,"298","2","596"
23,01/12/14,12131,"3356.08","3","10068.24"
23,01/12/14,9077,"290","5","1450"
23,01/12/14,3277,"2990","10","29900"
23,01/12/14,21795,"7992","8","63936"
23,01/12/14,15159,"5607","6","33642"
23,01/12/14,5507,"2098","2","4196"
23,01/12/14,11536,"3495","5","17475"
23,01/12/14,9150,"299","1","299"
23,01/12/14,5869,"17988","12","215856"
23,01/12/14,14039,"1639","11","18029"
23,01/12/14,14124,"13281","19","252339"
23,01/12/14,14122,"699","1","699"
23,01/12/14,3451,"4999","1","4999"
23,01/12/14,13850,"2415.36","6","14492.16"
23,01/12/14,17344,"99","1","99"
23,01/12/14,10188,"299","1","299"
23,01/12/14,10225,"747","3","2241"
23,01/12/14,18957,"1596","4","6384"
23,01/12/14,18937,"1198","2","2396"
23,01/12/14,10662,"5394","7","37758"
23,01/12/14,1968,"667.15","8","5337.2"
23,01/12/14,2290,"4999","1","4999"
23,01/12/14,10741,"1866","5","9330"
23,01/12/14,17110,"1712.05","6","10272.3"
23,01/12/14,20776,"3493","7","24451"
23,01/12/14,21902,"396","4","1584"
23,01/12/14,14130,"298","1","298"
23,01/12/14,21432,"4459.23","10","44592.3"
23,01/12/14,3079,"1196","4","4784"
23,01/12/14,19987,"13995","5","69975"
23,01/12/14,10492,"149","1","149"
23,01/12/14,10897,"398","2","796"
23,01/12/14,12213,"19995","5","99975"
23,01/12/14,14259,"991","8","7928"
23,01/12/14,21752,"9975","28","279300"
23,01/12/14,4585,"4797","3","14391"
23,01/12/14,21459,"507","3","1521"
23,01/12/14,12445,"1198","2","2396"
23,01/12/14,11923,"4796","4","19184"
23,01/12/14,1101,"1794","6","10764"
23,01/12/14,11730,"2713.02","7","18991.14"
22,01/11/14,16316,"35764","37","1323268"
22,01/11/14,18233,"299","1","299"
22,01/11/14,18588,"294","3","882"
22,01/11/14,18590,"916","4","3664"
22,01/11/14,21792,"7992","6","47952"
22,01/11/14,33,"3909.02","20","78180.4"
22,01/11/14,12337,"2495","5","12475"
22,01/11/14,10993,"665","5","3325"
21,01/10/14,17424,"84","3","252"
22,01/11/14,20018,"10794","6","64764"
22,01/11/14,14249,"1194","6","7164"
22,01/11/14,4694,"1794","6","10764"
22,01/11/14,4364,"25185.35","14","352594.9"
22,01/11/14,3686,"34702.36","40","1388094.4"
22,01/11/14,9904,"8997","3","26991"
22,01/11/14,7885,"5593","7","39151"
22,01/11/14,1812,"16776","12","201312"
22,01/11/14,1389,"158947","55","8742085"
22,01/11/14,8237,"3997","29","115913"
22,01/11/14,8283,"104.03","1","104.03"
22,01/11/14,8472,"4886","15","73290"
22,01/11/14,10914,"4975","25","124375"
22,01/11/14,10762,"6783","17","115311"
22,01/11/14,16036,"3286","7","23002"
22,01/11/14,16055,"47216","105","4957680"
22,01/11/14,19539,"1790.75","10","17907.5"
22,01/11/14,15866,"43761","48","2100528"
22,01/11/14,16031,"3897","3","11691"
22,01/11/14,12358,"298","2","596"
22,01/11/14,11655,"91954","47","4321838"
22,01/11/14,14333,"893","1","893"
22,01/11/14,3158,"42277","34","1437418"
22,01/11/14,18781,"1420.07","10","14200.7"
22,01/11/14,11449,"1495","5","7475"
22,01/11/14,10906,"597","3","1791"
22,01/11/14,16626,"8371.07","26","217647.82"
22,01/11/14,14228,"9189.43","98","900564.14"
22,01/11/14,16459,"5302","18","95436"
22,01/11/14,9836,"248","1","248"
22,01/11/14,9053,"74","1","74"
22,01/11/14,18675,"1494","7","10458"
22,01/11/14,17870,"6444.58","9","58001.22"
22,01/11/14,2592,"24950","55","1372250"
22,01/11/14,3677,"11219.85","22","246836.7"
22,01/11/14,21441,"1196","4","4784"
22,01/11/14,21675,"2235","16","35760"
22,01/11/14,20787,"23984","16","383744"
22,01/11/14,7815,"321656","56","18012736"
22,01/11/14,6285,"4267","15","64005"
22,01/11/14,18747,"499","1","499"
22,01/11/14,16220,"5246","4","20984"
22,01/11/14,9822,"1197","3","3591"
22,01/11/14,5353,"994.07","5","4970.35"
22,01/11/14,20519,"16788","12","201456"
22,01/11/14,14563,"28","1","28"
23,01/12/14,21428,"4794","3","14382"
22,01/11/14,21481,"2394","7","16758"
22,01/11/14,21597,"1393","7","9751"
22,01/11/14,494,"1520","4","6080"
22,01/11/14,8955,"1497","3","4491"
22,01/11/14,17894,"598","2","1196"
22,01/11/14,21856,"297.07","2","594.14"
22,01/11/14,5671,"481856","164","79024384"
22,01/11/14,21268,"2598","2","5196"
22,01/11/14,4601,"299","1","299"
22,01/11/14,9238,"1396","4","5584"
22,01/11/14,11894,"198","2","396"
22,01/11/14,17711,"2398","2","4796"
22,01/11/14,7323,"4326","10","43260"
22,01/11/14,14065,"2533","17","43061"
22,01/11/14,9524,"600","2","1200"
22,01/11/14,5053,"1815","1","1815"
22,01/11/14,21081,"3897","3","11691"
22,01/11/14,4837,"6148.06","5","30740.3"
22,01/11/14,4669,"2878","10","28780"
23,01/12/14,10468,"149","1","149"
22,01/11/14,16671,"4784","16","76544"
23,01/12/14,4086,"498","2","996"
23,01/12/14,12478,"6796","4","27184"
23,01/12/14,3312,"199","1","199"
22,01/11/14,19307,"2997","3","8991"
23,01/12/14,12521,"199","1","199"
23,01/12/14,19455,"6196.05","4","24784.2"
23,01/12/14,17781,"159.02","1","159.02"
22,01/11/14,11485,"999","1","999"
22,01/11/14,10395,"596","4","2384"
22,01/11/14,18131,"549","1","549"
22,01/11/14,16418,"2793","7","19551"
22,01/11/14,7671,"9591.05","8","76728.4"
22,01/11/14,18487,"4819","17","81923"
23,01/12/14,22054,"15393","7","107751"
23,01/12/14,16928,"249","1","249"
22,01/11/14,491,"10079.07","17","171344.19"
22,01/11/14,13694,"1898","2","3796"
22,01/11/14,2505,"2691","9","24219"
22,01/11/14,9589,"894","6","5364"
22,01/11/14,12637,"1399","1","1399"
22,01/11/14,2458,"5367","18","96606"
22,01/11/14,12027,"796","5","3980"
22,01/11/14,14306,"37674","27","1017198"
22,01/11/14,11899,"745","5","3725"
22,01/11/14,13641,"3894","6","23364"
22,01/11/14,12478,"3398","2","6796"
22,01/11/14,8256,"1196","4","4784"
22,01/11/14,6882,"598","2","1196"
22,01/11/14,1260,"1548","1","1548"
22,01/11/14,15475,"2898","2","5796"
22,01/11/14,21271,"5837","13","75881"
22,01/11/14,71,"1996","4","7984"
22,01/11/14,2625,"489","2","978"
22,01/11/14,16326,"1495","5","7475"
23,01/12/14,2205,"2398","2","4796"
22,01/11/14,16973,"392","4","1568"
22,01/11/14,22021,"398","2","796"
22,01/11/14,6095,"8391.07","8","67128.56"
22,01/11/14,16544,"597","3","1791"
22,01/11/14,15086,"3295","5","16475"
22,01/11/14,6088,"24990","11","274890"
22,01/11/14,21725,"398","2","796"
22,01/11/14,10601,"299","1","299"
22,01/11/14,3679,"124.05","1","124.05"
22,01/11/14,14361,"349","1","349"
22,01/11/14,12784,"398","2","796"
22,01/11/14,8334,"998","2","1996"
22,01/11/14,1305,"897","3","2691"
22,01/11/14,6225,"8694","6","52164"
22,01/11/14,14980,"1999","1","1999"
22,01/11/14,14017,"199","1","199"
22,01/11/14,15131,"179","1","179"
22,01/11/14,10759,"98","1","98"
22,01/11/14,17435,"170","2","340"
22,01/11/14,1442,"999","1","999"
22,01/11/14,2623,"2093","7","14651"
22,01/11/14,6204,"249","1","249"
21,01/10/14,997,"28","1","28"
21,01/10/14,20193,"498","2","996"
20,01/09/14,7527,"299","1","299"
20,01/09/14,12027,"199","1","199"
23,01/12/14,18971,"28","1","28"
22,01/11/14,5193,"399","1","399"
23,01/12/14,14224,"897","3","2691"
20,01/09/14,14893,"697.66","3","2092.98"
21,01/10/14,2545,"299","1","299"
21,01/10/14,3565,"999","1","999"
21,01/10/14,2181,"1995","5","9975"
21,01/10/14,17610,"1196","4","4784"
21,01/10/14,16246,"799","1","799"
21,01/10/14,16456,"98","1","98"
21,01/10/14,21425,"1399","1","1399"
20,01/09/14,6216,"996","2","1992"
20,01/09/14,13916,"298","1","298"
21,01/10/14,5177,"898","2","1796"
21,01/10/14,18897,"98","1","98"
20,01/09/14,17208,"499","1","499"
20,01/09/14,908,"188","1","188"
21,01/10/14,6496,"1596","4","6384"
20,01/09/14,5251,"498","2","996"
21,01/10/14,19474,"1245","5","6225"
21,01/10/14,11326,"279","1","279"
20,01/09/14,5983,"139","1","139"
20,01/09/14,6673,"26970","3","80910"
21,01/10/14,10638,"2000","2","4000"
22,01/11/14,7566,"1349","1","1349"
21,01/10/14,5045,"299","1","299"
22,01/11/14,8366,"2196","5","10980"
22,01/11/14,14720,"298","2","596"
22,01/11/14,6475,"299","1","299"
22,01/11/14,9051,"199","1","199"
21,01/10/14,3541,"399","1","399"
20,01/09/14,16987,"684.29","3","2052.87"
20,01/09/14,11814,"149","1","149"
21,01/10/14,8537,"698","2","1396"
22,01/11/14,74,"1497","3","4491"
22,01/11/14,14576,"149","1","149"
21,01/10/14,5257,"2397","3","7191"
21,01/10/14,3952,"1499","1","1499"
20,01/09/14,1506,"858","2","1716"
20,01/09/14,1828,"4395","5","21975"
21,01/10/14,8465,"698","2","1396"
20,01/09/14,4150,"1990","1","1990"
20,01/09/14,3744,"249","1","249"
20,01/09/14,2938,"99","1","99"
20,01/09/14,3161,"1188","1","1188"
20,01/09/14,4864,"357","3","1071"
22,01/11/14,21359,"897","3","2691"
21,01/10/14,16451,"149","1","149"
20,01/09/14,7196,"498","1","498"
20,01/09/14,22019,"296.05","3","888.15"
20,01/09/14,4772,"746","4","2984"
21,01/10/14,21264,"2598","3","7794"
20,01/09/14,10586,"598","2","1196"
20,01/09/14,10217,"597","3","1791"
20,01/09/14,12905,"299","1","299"
21,01/10/14,5918,"2206","2","4412"
22,01/11/14,14729,"199","1","199"
22,01/11/14,15101,"989","1","989"
23,01/12/14,11002,"149","1","149"
23,01/12/14,19493,"1549","-1","-1549"
22,01/11/14,6166,"2097","3","6291"
22,01/11/14,6089,"399","1","399"
21,01/10/14,8315,"1196","4","4784"
23,01/12/14,11657,"2097","3","6291"
23,01/12/14,5593,"396","2","792"
22,01/11/14,13965,"3897","3","11691"
23,01/12/14,14114,"199","1","199"
22,01/11/14,18573,"1197","3","3591"
23,01/12/14,4115,"299","1","299"
23,01/12/14,5309,"2298","2","4596"
22,01/11/14,3235,"2995","6","17970"
22,01/11/14,4260,"1497","3","4491"
22,01/11/14,4341,"1598","2","3196"
22,01/11/14,4346,"119","1","119"
22,01/11/14,3860,"600","9","5400"
22,01/11/14,15129,"179","1","179"
23,01/12/14,8401,"398","2","796"
23,01/12/14,8038,"1598","2","3196"
23,01/12/14,17121,"99","1","99"
23,01/12/14,21878,"1596","4","6384"
23,01/12/14,2929,"198","2","396"
22,01/11/14,14986,"4798","2","9596"
23,01/12/14,17493,"58","1","58"
23,01/12/14,940,"399","1","399"
23,01/12/14,5031,"596","2","1192"
23,01/12/14,9233,"598","2","1196"
22,01/11/14,5971,"749","1","749"
22,01/11/14,19643,"399","1","399"
23,01/12/14,11683,"597","3","1791"
23,01/12/14,3345,"5997","3","17991"
22,01/11/14,19287,"199","1","199"
22,01/11/14,20193,"249","1","249"
22,01/11/14,12171,"558","2","1116"
22,01/11/14,12837,"199","1","199"
23,01/12/14,9876,"597","3","1791"
22,01/11/14,14666,"199","1","199"
22,01/11/14,3536,"5994","10","59940"
22,01/11/14,4794,"99","1","99"
22,01/11/14,6411,"4720","1","4720"
23,01/12/14,481,"330","1","330"
22,01/11/14,3662,"248","1","248"
22,01/11/14,9075,"398","2","796"
22,01/11/14,13133,"249","1","249"
22,01/11/14,12556,"449","1","449"
22,01/11/14,6551,"1596","4","6384"
22,01/11/14,10092,"149","1","149"
22,01/11/14,867,"228","2","456"
22,01/11/14,2216,"148","1","148"
22,01/11/14,17605,"300","1","300"
22,01/11/14,15006,"298","2","596"
22,01/11/14,3893,"1499","1","1499"
22,01/11/14,1854,"3995","7","27965"
22,01/11/14,1843,"598","2","1196"
22,01/11/14,19072,"149.05","1","149.05"
22,01/11/14,8429,"3166.24","3","9498.72"
23,01/12/14,4861,"11996","2","23992"
23,01/12/14,6861,"2994","3","8982"
23,01/12/14,7918,"499","1","499"
23,01/12/14,7910,"220","1","220"
23,01/12/14,5147,"999","1","999"
23,01/12/14,13080,"300","2","600"
23,01/12/14,9365,"499","1","499"
23,01/12/14,9464,"380","2","760"
23,01/12/14,19319,"690","1","690"
23,01/12/14,502,"150","3","450"
23,01/12/14,14782,"58","1","58"
23,01/12/14,13916,"248","1","248"
23,01/12/14,19350,"299","1","299"
23,01/12/14,19968,"9597","3","28791"
23,01/12/14,14136,"1199","1","1199"
23,01/12/14,5375,"17580","2","35160"
23,01/12/14,2261,"109","1","109"
23,01/12/14,20490,"7398","2","14796"
23,01/12/14,8228,"3703","2","7406"
23,01/12/14,7898,"399","1","399"
23,01/12/14,7785,"1398","2","2796"
23,01/12/14,7095,"2574","2","5148"
23,01/12/14,6997,"419","1","419"
23,01/12/14,3240,"429","1","429"
23,01/12/14,1993,"399","1","399"
23,01/12/14,17131,"1494","3","4482"
23,01/12/14,15774,"598","2","1196"
23,01/12/14,841,"690","1","690"
23,01/12/14,799,"50","2","100"
23,01/12/14,528,"1960","2","3920"
23,01/12/14,4184,"6000","5","30000"
23,01/12/14,15173,"6998","2","13996"
23,01/12/14,4139,"4500","5","22500"
23,01/12/14,18130,"98","1","98"
23,01/12/14,17060,"28","1","28"
23,01/12/14,1938,"2725","5","13625"
20,01/09/14,17242,"99","1","99"
20,01/09/14,9315,"349","1","349"
21,01/10/14,15997,"699","1","699"
20,01/09/14,20295,"199.33","1","199.33"
30,01/07/15,18457,"4291","14","60074"
30,01/07/15,18939,"745","5","3725"
30,01/07/15,17581,"40524","109","4417116"
33,01/10/15,13511,"11992","8","95936"
33,01/10/15,13449,"901236","34","30642024"
33,01/10/15,13452,"73963","37","2736631"
32,01/09/15,3245,"4497","4","17988"
32,01/09/15,16311,"13592","8","108736"
32,01/09/15,16087,"898","2","1796"
32,01/09/15,16153,"9464","16","151424"
32,01/09/15,18911,"9737","13","126581"
32,01/09/15,19783,"597","3","1791"
32,01/09/15,19814,"338","2","676"
32,01/09/15,6738,"17982","16","287712"
32,01/09/15,13225,"16227.1","12","194725.2"
32,01/09/15,13274,"5296","8","42368"
32,01/09/15,15238,"36413","65","2366845"
32,01/09/15,15571,"3664","16","58624"
32,01/09/15,16315,"22485","17","382245"
32,01/09/15,16825,"139792.41","67","9366091.47"
32,01/09/15,7840,"30343.09","41","1244066.69"
32,01/09/15,7286,"2392","8","19136"
32,01/09/15,8734,"2630","16","42080"
32,01/09/15,8550,"59939.05","66","3955977.3"
32,01/09/15,5684,"2061","9","18549"
32,01/09/15,6766,"2072","19","39368"
33,01/10/15,11057,"10374","28","290472"
33,01/10/15,15571,"4351","17","73967"
33,01/10/15,15577,"2698","2","5396"
33,01/10/15,15597,"149","1","149"
33,01/10/15,7202,"12862","66","848892"
30,01/07/15,7236,"199","1","199"
30,01/07/15,9247,"22500","60","1350000"
32,01/09/15,18129,"8225","25","205625"
33,01/10/15,14102,"2247","3","6741"
33,01/10/15,11975,"9604.13","41","393769.33"
30,01/07/15,7929,"42559.27","15","638389.05"
30,01/07/15,7105,"229","1","229"
30,01/07/15,14222,"1196","4","4784"
33,01/10/15,10820,"796","4","3184"
33,01/10/15,13277,"10411","32","333152"
33,01/10/15,12028,"396","4","1584"
30,01/07/15,8684,"2748","12","32976"
30,01/07/15,4991,"849","1","849"
30,01/07/15,4733,"449","1","449"
30,01/07/15,4188,"5970","3","17910"
30,01/07/15,13104,"5586","14","78204"
30,01/07/15,8981,"3192","8","25536"
30,01/07/15,7863,"35852","29","1039708"
30,01/07/15,8093,"19205","15","288075"
30,01/07/15,1485,"38271.89","33","1262972.37"
30,01/07/15,11248,"2704","17","45968"
30,01/07/15,10714,"9576","25","239400"
30,01/07/15,5666,"253190","75","18989250"
30,01/07/15,5661,"11172","29","323988"
30,01/07/15,5581,"3493","7","24451"
30,01/07/15,20949,"4080.13","3347","13656195.11"
30,01/07/15,21367,"13979.01","20","279580.2"
30,01/07/15,20734,"1996","4","7984"
30,01/07/15,14247,"3112","14","43568"
30,01/07/15,17388,"9337","14","130718"
30,01/07/15,5739,"62979","22","1385538"
30,01/07/15,5324,"8372","28","234416"
30,01/07/15,5331,"5382","18","96876"
30,01/07/15,16036,"3542.75","8","28342"
30,01/07/15,8672,"4310","27","116370"
30,01/07/15,3609,"11044","32","353408"
30,01/07/15,8816,"22482.03","15","337230.45"
30,01/07/15,11968,"2384","16","38144"
30,01/07/15,5380,"90740","29","2631460"
30,01/07/15,6081,"33150.71","27","895069.17"
30,01/07/15,950,"13987.52","46","643425.92"
30,01/07/15,1548,"72140.05","36","2597041.8"
30,01/07/15,17921,"3122","14","43708"
30,01/07/15,12515,"2694","6","16164"
30,01/07/15,19794,"3309.16","23","76110.68"
30,01/07/15,2867,"3996","4","15984"
30,01/07/15,1740,"3141","9","28269"
30,01/07/15,13556,"74965.05","30","2248951.5"
30,01/07/15,10379,"3915","28","109620"
30,01/07/15,20570,"37280.94","50","1864047"
30,01/07/15,20608,"107012.08","56","5992676.48"
30,01/07/15,22102,"222865.32","216","48138909.12"
30,01/07/15,8899,"9911","15","148665"
30,01/07/15,3833,"13405.81","15","201087.15"
30,01/07/15,948,"14126.33","50","706316.5"
30,01/07/15,4363,"5987.75","7","41914.25"
30,01/07/15,7487,"2691","9","24219"
30,01/07/15,3144,"8360","4","33440"
32,01/09/15,3960,"4186","18","75348"
32,01/09/15,4045,"6006.93","22","132152.46"
31,01/08/15,5246,"59960.3","45","2698213.5"
31,01/08/15,7836,"57561.15","36","2072201.4"
31,01/08/15,7545,"116","2","232"
31,01/08/15,2744,"14881.37","31","461322.47"
31,01/08/15,1538,"67695.06","145","9815783.7"
31,01/08/15,687,"4800","8","38400"
30,01/07/15,15088,"4582.02","6","27492.12"
30,01/07/15,15288,"12395.01","4","49580.04"
31,01/08/15,10784,"3493","7","24451"
31,01/08/15,10862,"1584","17","26928"
31,01/08/15,10891,"1967","9","17703"
31,01/08/15,10908,"995","5","4975"
31,01/08/15,18734,"7774","27","209898"
31,01/08/15,7187,"2093","7","14651"
30,01/07/15,16234,"5187","13","67431"
30,01/07/15,16160,"27983.03","14","391762.42"
31,01/08/15,1564,"152024.09","180","27364336.2"
31,01/08/15,9057,"198","2","396"
31,01/08/15,10500,"1497","3","4491"
31,01/08/15,10814,"169","1","169"
31,01/08/15,20338,"25885.01","12","310620.12"
31,01/08/15,16166,"9588","12","115056"
30,01/07/15,19178,"598","2","1196"
31,01/08/15,15438,"14284.97","14","199989.58"
31,01/08/15,7726,"8984","8","71872"
31,01/08/15,6806,"4598","2","9196"
31,01/08/15,6931,"2241","5","11205"
31,01/08/15,7748,"898","2","1796"
31,01/08/15,6955,"1197","3","3591"
31,01/08/15,7934,"2390","5","11950"
30,01/07/15,4247,"17991","9","161919"
30,01/07/15,4871,"16887","11","185757"
30,01/07/15,17635,"1439","1","1439"
31,01/08/15,3424,"74985.11","118","8848242.98"
31,01/08/15,20394,"3998","2","7996"
31,01/08/15,11784,"55275.82","142","7849166.44"
31,01/08/15,17640,"1098","3","3294"
31,01/08/15,17334,"1183","7","8281"
31,01/08/15,948,"3894","13","50622"
31,01/08/15,983,"507","3","1521"
31,01/08/15,17743,"490","1","490"
31,01/08/15,17065,"1690","10","16900"
31,01/08/15,13076,"20383","17","346511"
31,01/08/15,1290,"1745","5","8725"
30,01/07/15,9238,"2094","6","12564"
30,01/07/15,10690,"999","1","999"
30,01/07/15,18091,"1995","5","9975"
31,01/08/15,3033,"16489.15","12","197869.8"
31,01/08/15,18511,"3435","15","51525"
31,01/08/15,21377,"2704","16","43264"
30,01/07/15,970,"3490","10","34900"
31,01/08/15,1859,"8989.25","11","98881.75"
31,01/08/15,10239,"658","2","1316"
30,01/07/15,5450,"3098","2","6196"
30,01/07/15,15504,"1797","3","5391"
31,01/08/15,18148,"4490","10","44900"
31,01/08/15,2919,"30808.11","27","831818.97"
31,01/08/15,12064,"1839.03","13","23907.39"
31,01/08/15,2743,"9035.55","5","45177.75"
31,01/08/15,1398,"596","4","2384"
31,01/08/15,10515,"4485.03","27","121095.81"
31,01/08/15,3971,"1495","5","7475"
31,01/08/15,5945,"4188","12","50256"
31,01/08/15,11875,"1495","5","7475"
31,01/08/15,11528,"2796","4","11184"
31,01/08/15,18025,"3588","12","43056"
31,01/08/15,16436,"2366","14","33124"
31,01/08/15,16450,"2235","15","33525"
31,01/08/15,5444,"3839","11","42229"
31,01/08/15,3967,"2691","9","24219"
30,01/07/15,17750,"17450","5","87250"
30,01/07/15,13541,"3998.06","1","3998.06"
30,01/07/15,13248,"8743","7","61201"
31,01/08/15,7087,"42956.05","44","1890066.2"
31,01/08/15,894,"188","1","188"
31,01/08/15,19884,"4122","18","74196"
30,01/07/15,6028,"7897","3","23691"
30,01/07/15,6121,"2435","8","19480"
30,01/07/15,8798,"49","1","49"
30,01/07/15,4427,"2392","8","19136"
31,01/08/15,3787,"8376","24","201024"
31,01/08/15,4701,"1794","6","10764"
30,01/07/15,8366,"4392","8","35136"
31,01/08/15,3923,"3198","2","6396"
31,01/08/15,20909,"1698","2","3396"
31,01/08/15,20654,"11393.01","6","68358.06"
31,01/08/15,18259,"1393","7","9751"
30,01/07/15,14855,"297","3","891"
30,01/07/15,10894,"796","4","3184"
31,01/08/15,2625,"392","4","1568"
30,01/07/15,21443,"894","6","5364"
30,01/07/15,20234,"1197","3","3591"
30,01/07/15,11909,"2594","6","15564"
31,01/08/15,19091,"99","1","99"
30,01/07/15,20271,"3042","16","48672"
30,01/07/15,17996,"1399","1","1399"
31,01/08/15,3348,"9993.25","7","69952.75"
31,01/08/15,719,"438","0","0"
31,01/08/15,18587,"296","2","592"
31,01/08/15,14960,"2739","11","30129"
31,01/08/15,14643,"4245","11","46695"
30,01/07/15,15453,"1797","3","5391"
30,01/07/15,14042,"236","4","944"
30,01/07/15,20092,"1801","12","21612"
30,01/07/15,16129,"7793.35","6","46760.1"
30,01/07/15,4409,"1949","1","1949"
30,01/07/15,13036,"298","3","894"
30,01/07/15,10213,"49995","5","249975"
30,01/07/15,21623,"2198","2","4396"
30,01/07/15,18034,"6279","22","138138"
30,01/07/15,17807,"344","3","1032"
30,01/07/15,1256,"447","3","1341"
30,01/07/15,4339,"7196","4","28784"
30,01/07/15,794,"13200","4","52800"
30,01/07/15,11497,"3196","4","12784"
30,01/07/15,8322,"687","3","2061"
30,01/07/15,5815,"3998","2","7996"
30,01/07/15,8703,"499","1","499"
30,01/07/15,2297,"9996","4","39984"
30,01/07/15,16680,"494","3","1482"
30,01/07/15,16795,"1645","5","8225"
30,01/07/15,7384,"2996","4","11984"
30,01/07/15,21850,"693","7","4851"
30,01/07/15,1971,"93804","19","1782276"
33,01/10/15,8918,"518","11","5698"
33,01/10/15,9402,"5478","28","153384"
33,01/10/15,4424,"4156.01","15","62340.15"
33,01/10/15,6503,"253325.91","235","59531588.85"
30,01/07/15,20654,"7595.01","4","30380.04"
30,01/07/15,22139,"3528","7","24696"
33,01/10/15,10691,"1898","2","3796"
33,01/10/15,13139,"1495","5","7475"
33,01/10/15,10518,"5586","14","78204"
32,01/09/15,18320,"1832","8","14656"
32,01/09/15,18031,"2033.02","7","14231.14"
32,01/09/15,18069,"7996","5","39980"
32,01/09/15,21670,"5851","15","87765"
32,01/09/15,1108,"1495","5","7475"
32,01/09/15,1483,"32951.19","56","1845266.64"
32,01/09/15,4393,"698","1","698"
32,01/09/15,19985,"8073","29","234117"
32,01/09/15,15265,"24510","50","1225500"
30,01/07/15,2232,"7745","5","38725"
30,01/07/15,12405,"1194","6","7164"
33,01/10/15,6714,"7196","4","28784"
